fault_distance_km,fault_type,raw_effect_mm_yr,p_value_raw,p_value_fdr,truly_significant,significant_fdr,window_km_used,n_faults_consolidated,drainage_class,lc_mode,lc_point_meta
1.320000000000001,Left Lateral,0.04157193062397149,0.9326777579799667,0.9687606536892455,False,False,0.699372481953032,1,exorheic–inland,Urban,Urban
6.330000000000008,Left Lateral,0.8999868230289454,0.08641142564607532,0.33446814700012767,False,False,0.5392261437040262,1,exorheic–inland,Urban,Urban
7.68000000000002,Left Lateral,-0.287313473979374,0.5997109011846795,0.8053123359998431,False,False,0.6230518762971984,1,exorheic–inland,Urban,Urban
9.0,Unknown,1.693993594090478,0.007159939382666529,0.1192606482097268,False,False,0.7489313154611383,1,exorheic–inland,Urban,Urban
9.629999999999987,Unknown,-1.4241742017368477,0.04483976757087139,0.2615653108300831,False,False,0.7063327891597231,1,exorheic–inland,Urban,Urban
10.589999999999966,Left Lateral,0.9478084403607581,0.3134183383904857,0.5773495707193158,False,False,0.7841780528526658,1,exorheic–inland,Urban,Urban
13.24499999999991,Unknown,-0.05973299815613986,0.9205822856160517,0.9687606536892455,False,False,0.8471205640648747,2,exorheic–inland,Urban,Urban
14.18999999999989,Left Lateral,0.3244497342079521,0.6147392587353777,0.8053123359998431,False,False,0.8565262429011002,1,exorheic–inland,Urban,Urban
16.04999999999985,Left Lateral,0.009666331211991563,0.9966538860939149,0.9966538860939149,False,False,0.629134633237834,1,exorheic–inland,Urban,Urban
16.76999999999988,Unknown,0.28611040363709117,0.6212409449141647,0.8053123359998431,False,False,0.5591547473629179,1,exorheic–inland,Urban,Urban
18.719999999999953,Left Lateral,-0.7537749017278352,0.07445939744647258,0.33446814700012767,False,False,0.5,2,exorheic–inland,Urban,Urban
19.754999999999995,Left Lateral,0.6202001318128574,0.18371978662138191,0.49463019474987435,False,False,0.5,2,exorheic–inland,Urban,Urban
22.230000000000086,Left Lateral,-0.5265944804996251,0.5961067639608773,0.8053123359998431,False,False,0.5,1,exorheic–inland,Urban,Urban
23.985000000000152,Left Lateral,-1.4164209454985601,0.01022234127511944,0.1192606482097268,False,False,0.5,2,exorheic–inland,Urban,Forest
24.300000000000164,Left Lateral,-0.14891113008682907,0.8067571421423709,0.9412166658327661,False,False,0.5,2,exorheic–inland,Urban,Ice/Snow
25.927500000000226,Left Lateral,-0.2516360564512158,0.72344216330123,0.9043027041265375,False,False,0.5,4,exorheic–inland,Urban,Urban
27.260000000000275,Left Lateral,2.2937873716776567,0.2011072361639165,0.5027680904097912,False,False,0.5,3,exorheic–inland,Urban,Urban
28.150000000000308,Left Lateral,-1.509277887212542,0.2746017916388644,0.5773495707193158,False,False,0.5,3,exorheic–inland,Urban,Urban
29.16000000000035,Left Lateral,-0.4634388200938703,0.3116527978562825,0.5773495707193158,False,False,0.5,2,exorheic–inland,Urban,Urban
33.84000000000052,Left Lateral,-0.02385030659762305,0.9410817778695527,0.9687606536892455,False,False,0.5,2,exorheic–inland,Urban,Urban
36.170000000000606,Left Lateral,-0.6714801423824747,0.14035810825403539,0.4093778157409365,False,False,0.5,6,exorheic–inland,Urban,Ice/Snow
37.47000000000065,Normal,-0.7400986395346432,0.2996756527510675,0.5773495707193158,False,False,0.5,1,exorheic–inland,Urban,Urban
39.960000000000754,Left Lateral,1.1790220835745069,0.10632879911679144,0.33831890628070005,False,False,0.5,2,exorheic–inland,Urban,Ice/Snow
43.47000000000089,Normal,0.22709855460203615,0.5164269517462987,0.7858671004834981,False,False,0.5,1,exorheic–inland,Urban,Forest
44.900000000000944,Left Lateral,-0.3362457842699121,0.41591689434926005,0.6931948239154334,False,False,0.5,3,exorheic–inland,Urban,Urban
45.88500000000098,Left Lateral,-1.3226021736860272,0.09092080497990945,0.33446814700012767,False,False,0.5,2,exorheic–inland,Urban,Bare/Sparse
46.77000000000101,Normal,-0.05572355942179788,0.8985314258245718,0.9687606536892455,False,False,0.5,3,exorheic–inland,Urban,Urban
47.66000000000105,Normal,-0.0664104568505925,0.7846685914600422,0.9412166658327661,False,False,0.5,3,exorheic–inland,Urban,Forest
48.75000000000109,Left Lateral,0.9943102090992398,0.027264184198453674,0.23856161173646964,False,False,0.5,1,exorheic–inland,Urban,Urban
49.71000000000112,Left Lateral,0.5178132282037823,0.3130042299863663,0.5773495707193158,False,False,0.5,1,exorheic–inland,Urban,Urban
50.835000000001166,Left Lateral,-0.4082902762322471,0.399823448104322,0.6931948239154334,False,False,0.5,2,exorheic–inland,Urban,Urban
52.98000000000125,Reverse,1.0348094842719058,0.001534066338342633,0.05369232184199216,False,False,0.5,1,exorheic–inland,Urban,Urban
53.865000000001274,Left Lateral,-1.2332954662186761,0.0382016870977986,0.2615653108300831,False,False,0.5,2,exorheic–inland,Urban,Urban
54.67500000000131,Left Lateral,-1.2339816276604931,0.09556232771432219,0.33446814700012767,False,False,0.5,4,exorheic–inland,Urban,Forest
56.46000000000138,Left Lateral,0.581115622119978,0.4456747757779038,0.709028052373938,False,False,0.5,1,exorheic–inland,Urban,Urban
